Gene_1_ENSG|Gene_2_ENSG|DB_or_Algorithm|Supporting_PMID(s)
ENSG00000084652|ENSG00000159055|(HuRI)|32296183
ENSG00000084652|ENSG00000159210|(HuRI)|32296183
ENSG00000084652|ENSG00000159289|(HuRI)|32296183
ENSG00000084652|ENSG00000164118|(HuRI)|32296183
ENSG00000084652|ENSG00000164221|(HuRI)|32296183
ENSG00000084652|ENSG00000164440|(HuRI)|32296183
ENSG00000084652|ENSG00000165325|(HuRI)|32296183
ENSG00000084652|ENSG00000166037|(HuRI)|32296183
ENSG00000084652|ENSG00000167916|(HuRI)|32296183
ENSG00000084652|ENSG00000168646|(HuRI)|32296183
ENSG00000084652|ENSG00000170454|(HuRI)|32296183
ENSG00000084652|ENSG00000171346|(HuRI)|32296183
ENSG00000084652|ENSG00000171431|(HuRI)|32296183
ENSG00000084652|ENSG00000171444|(HuRI)|32296183
ENSG00000084652|ENSG00000171446|(HuRI)|32296183
ENSG00000084652|ENSG00000172361|(HuRI)|32296183
ENSG00000084652|ENSG00000174015|(HuRI)|32296183
ENSG00000084652|ENSG00000176155|(HuRI)|32296183
ENSG00000084652|ENSG00000178028|(HuRI)|32296183
ENSG00000084652|ENSG00000181404|(HuRI)|32296183
ENSG00000084652|ENSG00000183137|(HuRI)|32296183
ENSG00000084652|ENSG00000183304|(HuRI)|32296183
ENSG00000084652|ENSG00000196553|(HuRI)|32296183
ENSG00000084652|ENSG00000197079|(HuRI)|32296183
ENSG00000084652|ENSG00000197256|(HuRI)|32296183
ENSG00000084652|ENSG00000204536|(HuRI)|32296183
ENSG00000084652|ENSG00000204889|(HuRI)|32296183
ENSG00000084652|ENSG00000205927|(HuRI)|32296183
ENSG00000084652|ENSG00000213024|(HuRI)|32296183
ENSG00000084652|ENSG00000214367|(HuRI)|32296183
ENSG00000084652|ENSG00000223501|(HuRI)|32296183
ENSG00000084652|ENSG00000242028|(HuRI)|32296183
ENSG00000084652|ENSG00000253797|(HuRI)|32296183
ENSG00000084676|ENSG00000204713|(HuRI)|32296183
ENSG00000084731|ENSG00000100109|(HuRI)|32296183
ENSG00000084731|ENSG00000171444|(HuRI)|32296183
ENSG00000084734|ENSG00000106633|(HuRI)|32296183
ENSG00000084764|ENSG00000084764|(HuRI)|32296183
ENSG00000084764|ENSG00000095713|(HuRI)|32296183
ENSG00000084764|ENSG00000100151|(HuRI)|32296183
ENSG00000084764|ENSG00000100348|(HuRI)|32296183
ENSG00000084764|ENSG00000101367|(HuRI)|32296183
ENSG00000084764|ENSG00000104427|(HuRI)|32296183
ENSG00000084764|ENSG00000104964|(HuRI)|32296183
ENSG00000084764|ENSG00000106511|(HuRI)|32296183
ENSG00000084764|ENSG00000106785|(HuRI)|32296183
ENSG00000084764|ENSG00000119703|(HuRI)|32296183
ENSG00000084764|ENSG00000121454|(HuRI)|32296183
ENSG00000084764|ENSG00000125319|(HuRI)|32296183
ENSG00000084764|ENSG00000128944|(HuRI)|32296183
ENSG00000084764|ENSG00000130487|(HuRI)|32296183
ENSG00000084764|ENSG00000134222|(HuRI)|32296183
ENSG00000084764|ENSG00000135363|(HuRI)|32296183
ENSG00000084764|ENSG00000135451|(HuRI)|32296183
ENSG00000084764|ENSG00000136536|(HuRI)|32296183
ENSG00000084764|ENSG00000137575|(HuRI)|32296183
ENSG00000084764|ENSG00000145358|(HuRI)|32296183
ENSG00000084764|ENSG00000148677|(HuRI)|32296183
ENSG00000084764|ENSG00000149930|(HuRI)|32296183
ENSG00000084764|ENSG00000152192|(HuRI)|32296183
ENSG00000084764|ENSG00000152433|(HuRI)|32296183
ENSG00000084764|ENSG00000156050|(HuRI)|32296183
ENSG00000084764|ENSG00000162924|(HuRI)|32296183
ENSG00000084764|ENSG00000164123|(HuRI)|32296183
ENSG00000084764|ENSG00000166974|(HuRI)|32296183
ENSG00000084764|ENSG00000167625|(HuRI)|32296183
ENSG00000084764|ENSG00000173678|(HuRI)|32296183
ENSG00000084764|ENSG00000178104|(HuRI)|32296183
ENSG00000084764|ENSG00000183763|(HuRI)|32296183
ENSG00000084764|ENSG00000184305|(HuRI)|32296183
ENSG00000084764|ENSG00000184492|(HuRI)|32296183
ENSG00000084764|ENSG00000184659|(HuRI)|32296183
ENSG00000084764|ENSG00000185811|(HuRI)|32296183
ENSG00000084764|ENSG00000188342|(HuRI)|32296183
ENSG00000084764|ENSG00000196470|(HuRI)|32296183
ENSG00000084764|ENSG00000196900|(HuRI)|32296183
ENSG00000084764|ENSG00000205238|(HuRI)|32296183
ENSG00000084764|ENSG00000215595|(HuRI)|32296183
ENSG00000084764|ENSG00000262814|(HuRI)|32296183
ENSG00000084764|ENSG00000270765|(HuRI)|32296183
ENSG00000085063|ENSG00000124103|(HuRI)|32296183
ENSG00000085117|ENSG00000126262|(HuRI)|32296183
ENSG00000085117|ENSG00000134545|(HuRI)|32296183
ENSG00000085117|ENSG00000256235|(HuRI)|32296183
ENSG00000085274|ENSG00000136938|(HuRI)|32296183
ENSG00000085274|ENSG00000255561|(HuRI)|32296183
ENSG00000085276|ENSG00000169583|(HuRI)|32296183
ENSG00000085365|ENSG00000090487|(HuRI)|32296183
ENSG00000085365|ENSG00000103034|(HuRI)|32296183
ENSG00000085365|ENSG00000132254|(HuRI)|32296183
ENSG00000085365|ENSG00000136270|(HuRI)|32296183
ENSG00000085365|ENSG00000136750|(HuRI)|32296183
ENSG00000085365|ENSG00000137561|(HuRI)|32296183
ENSG00000085365|ENSG00000156469|(HuRI)|32296183
ENSG00000085365|ENSG00000161217|(HuRI)|32296183
ENSG00000085365|ENSG00000164144|(HuRI)|32296183
ENSG00000085365|ENSG00000167081|(HuRI)|32296183
ENSG00000085365|ENSG00000169410|(HuRI)|32296183
ENSG00000085365|ENSG00000176946|(HuRI)|32296183
ENSG00000085382|ENSG00000168118|(HuRI)|32296183
ENSG00000085514|ENSG00000100284|(HuRI)|32296183
ENSG00000085514|ENSG00000123349|(HuRI)|32296183
ENSG00000085514|ENSG00000126088|(HuRI)|32296183
ENSG00000085514|ENSG00000128050|(HuRI)|32296183
ENSG00000085552|ENSG00000103018|(HuRI)|32296183
ENSG00000085552|ENSG00000137819|(HuRI)|32296183
ENSG00000085552|ENSG00000164983|(HuRI)|32296183
ENSG00000085644|ENSG00000118894|(HuRI)|32296183
ENSG00000085644|ENSG00000118898|(HuRI)|32296183
ENSG00000085644|ENSG00000143013|(HuRI)|32296183
ENSG00000085644|ENSG00000166529|(HuRI)|32296183
ENSG00000085644|ENSG00000171222|(HuRI)|32296183
ENSG00000085644|ENSG00000269190|(HuRI)|32296183
ENSG00000085662|ENSG00000140025|(HuRI)|32296183
ENSG00000085733|ENSG00000087266|(HuRI)|32296183
ENSG00000085733|ENSG00000163682|(HuRI)|32296183
ENSG00000085733|ENSG00000204131|(HuRI)|32296183
ENSG00000085741|ENSG00000112559|(HuRI)|32296183
ENSG00000085741|ENSG00000166946|(HuRI)|32296183
ENSG00000085741|ENSG00000186860|(HuRI)|32296183
ENSG00000085741|ENSG00000187766|(HuRI)|32296183
ENSG00000085741|ENSG00000188581|(HuRI)|32296183
ENSG00000085741|ENSG00000189431|(HuRI)|32296183
ENSG00000085741|ENSG00000197191|(HuRI)|32296183
ENSG00000085741|ENSG00000204873|(HuRI)|32296183
ENSG00000085741|ENSG00000205439|(HuRI)|32296183
ENSG00000085741|ENSG00000221852|(HuRI)|32296183
ENSG00000085741|ENSG00000221880|(HuRI)|32296183
ENSG00000085741|ENSG00000241233|(HuRI)|32296183
ENSG00000085741|ENSG00000244411|(HuRI)|32296183
ENSG00000085741|ENSG00000254997|(HuRI)|32296183
ENSG00000085831|ENSG00000145901|(HuRI)|32296183
ENSG00000085840|ENSG00000197978|(HuRI)|32296183
ENSG00000085871|ENSG00000085871|(HuRI)|32296183
ENSG00000085871|ENSG00000110881|(HuRI)|32296183
ENSG00000085871|ENSG00000114529|(HuRI)|32296183
ENSG00000085871|ENSG00000121542|(HuRI)|32296183
ENSG00000085871|ENSG00000121634|(HuRI)|32296183
ENSG00000085871|ENSG00000129473|(HuRI)|32296183
ENSG00000085871|ENSG00000137875|(HuRI)|32296183
ENSG00000085871|ENSG00000157613|(HuRI)|32296183
ENSG00000085871|ENSG00000163069|(HuRI)|32296183
ENSG00000085871|ENSG00000164294|(HuRI)|32296183
ENSG00000085871|ENSG00000170310|(HuRI)|32296183
ENSG00000085871|ENSG00000176410|(HuRI)|32296183
ENSG00000085871|ENSG00000176435|(HuRI)|32296183
ENSG00000085871|ENSG00000196329|(HuRI)|32296183
ENSG00000085871|ENSG00000198398|(HuRI)|32296183
ENSG00000085871|ENSG00000198523|(HuRI)|32296183
ENSG00000085871|ENSG00000205279|(HuRI)|32296183
ENSG00000085871|ENSG00000215717|(HuRI)|32296183
ENSG00000085871|ENSG00000265808|(HuRI)|32296183
ENSG00000085871|ENSG00000276085|(HuRI)|32296183
ENSG00000085872|ENSG00000100320|(HuRI)|32296183
ENSG00000085872|ENSG00000120896|(HuRI)|32296183
ENSG00000085872|ENSG00000140332|(HuRI)|32296183
ENSG00000085872|ENSG00000142698|(HuRI)|32296183
ENSG00000085872|ENSG00000143382|(HuRI)|32296183
ENSG00000085872|ENSG00000155875|(HuRI)|32296183
ENSG00000085872|ENSG00000164896|(HuRI)|32296183
ENSG00000085872|ENSG00000166348|(HuRI)|32296183
ENSG00000085872|ENSG00000179222|(HuRI)|32296183
ENSG00000085872|ENSG00000179335|(HuRI)|32296183
ENSG00000085872|ENSG00000182263|(HuRI)|32296183
ENSG00000085872|ENSG00000182591|(HuRI)|32296183
ENSG00000085978|ENSG00000134594|(HuRI)|32296183
ENSG00000085978|ENSG00000172007|(HuRI)|32296183
ENSG00000085998|ENSG00000118600|(HuRI)|32296183
ENSG00000085998|ENSG00000125991|(HuRI)|32296183
ENSG00000085998|ENSG00000145354|(HuRI)|32296183
ENSG00000085998|ENSG00000155755|(HuRI)|32296183
ENSG00000085998|ENSG00000203933|(HuRI)|32296183
ENSG00000086062|ENSG00000254737|(HuRI)|32296183
ENSG00000086065|ENSG00000119541|(HuRI)|32296183
ENSG00000086159|ENSG00000088782|(HuRI)|32296183
ENSG00000086159|ENSG00000089356|(HuRI)|32296183
ENSG00000086159|ENSG00000092068|(HuRI)|32296183
ENSG00000086159|ENSG00000096092|(HuRI)|32296183
ENSG00000086159|ENSG00000099194|(HuRI)|32296183
ENSG00000086159|ENSG00000099219|(HuRI)|32296183
ENSG00000086159|ENSG00000099246|(HuRI)|32296183
ENSG00000086159|ENSG00000099365|(HuRI)|32296183
ENSG00000086159|ENSG00000099785|(HuRI)|32296183
ENSG00000086159|ENSG00000100036|(HuRI)|32296183
ENSG00000086159|ENSG00000100216|(HuRI)|32296183
ENSG00000086159|ENSG00000100243|(HuRI)|32296183
ENSG00000086159|ENSG00000100292|(HuRI)|32296183
ENSG00000086159|ENSG00000100321|(HuRI)|32296183
ENSG00000086159|ENSG00000100528|(HuRI)|32296183
ENSG00000086159|ENSG00000100568|(HuRI)|32296183
ENSG00000086159|ENSG00000101463|(HuRI)|32296183
ENSG00000086159|ENSG00000101558|(HuRI)|32296183
ENSG00000086159|ENSG00000102934|(HuRI)|32296183
ENSG00000086159|ENSG00000102962|(HuRI)|32296183
ENSG00000086159|ENSG00000103018|(HuRI)|32296183
ENSG00000086159|ENSG00000103089|(HuRI)|32296183
ENSG00000086159|ENSG00000103415|(HuRI)|32296183
ENSG00000086159|ENSG00000103502|(HuRI)|32296183
ENSG00000086159|ENSG00000104369|(HuRI)|32296183
ENSG00000086159|ENSG00000104691|(HuRI)|32296183
ENSG00000086159|ENSG00000104883|(HuRI)|32296183
ENSG00000086159|ENSG00000105374|(HuRI)|32296183
ENSG00000086159|ENSG00000105726|(HuRI)|32296183
ENSG00000086159|ENSG00000105829|(HuRI)|32296183
ENSG00000086159|ENSG00000106483|(HuRI)|32296183
ENSG00000086159|ENSG00000106804|(HuRI)|32296183
ENSG00000086159|ENSG00000107819|(HuRI)|32296183
ENSG00000086159|ENSG00000108433|(HuRI)|32296183
ENSG00000086159|ENSG00000109084|(HuRI)|32296183
ENSG00000086159|ENSG00000109501|(HuRI)|32296183
ENSG00000086159|ENSG00000109854|(HuRI)|32296183
ENSG00000086159|ENSG00000110651|(HuRI)|32296183
ENSG00000086159|ENSG00000111371|(HuRI)|32296183
ENSG00000086159|ENSG00000112212|(HuRI)|32296183
ENSG00000086159|ENSG00000112473|(HuRI)|32296183
ENSG00000086159|ENSG00000112494|(HuRI)|32296183
ENSG00000086159|ENSG00000113441|(HuRI)|32296183
ENSG00000086159|ENSG00000113811|(HuRI)|32296183
ENSG00000086159|ENSG00000114529|(HuRI)|32296183
ENSG00000086159|ENSG00000115446|(HuRI)|32296183
ENSG00000086159|ENSG00000115461|(HuRI)|32296183
ENSG00000086159|ENSG00000116237|(HuRI)|32296183
ENSG00000086159|ENSG00000117533|(HuRI)|32296183
ENSG00000086159|ENSG00000117758|(HuRI)|32296183
ENSG00000086159|ENSG00000119820|(HuRI)|32296183
ENSG00000086159|ENSG00000120742|(HuRI)|32296183
ENSG00000086159|ENSG00000121073|(HuRI)|32296183
ENSG00000086159|ENSG00000121542|(HuRI)|32296183
ENSG00000086159|ENSG00000121680|(HuRI)|32296183
ENSG00000086159|ENSG00000122133|(HuRI)|32296183
ENSG00000086159|ENSG00000122490|(HuRI)|32296183
ENSG00000086159|ENSG00000123353|(HuRI)|32296183
ENSG00000086159|ENSG00000123560|(HuRI)|32296183
ENSG00000086159|ENSG00000124164|(HuRI)|32296183
ENSG00000086159|ENSG00000124208|(HuRI)|32296183
ENSG00000086159|ENSG00000124508|(HuRI)|32296183
ENSG00000086159|ENSG00000125629|(HuRI)|32296183
ENSG00000086159|ENSG00000125875|(HuRI)|32296183
ENSG00000086159|ENSG00000126062|(HuRI)|32296183
ENSG00000086159|ENSG00000126549|(HuRI)|32296183
ENSG00000086159|ENSG00000127507|(HuRI)|32296183
ENSG00000086159|ENSG00000127774|(HuRI)|32296183
ENSG00000086159|ENSG00000128699|(HuRI)|32296183
ENSG00000086159|ENSG00000129226|(HuRI)|32296183
ENSG00000086159|ENSG00000130733|(HuRI)|32296183
ENSG00000086159|ENSG00000131480|(HuRI)|32296183
ENSG00000086159|ENSG00000131669|(HuRI)|32296183
ENSG00000086159|ENSG00000131748|(HuRI)|32296183
ENSG00000086159|ENSG00000132406|(HuRI)|32296183
ENSG00000086159|ENSG00000132432|(HuRI)|32296183
ENSG00000086159|ENSG00000132517|(HuRI)|32296183
ENSG00000086159|ENSG00000132965|(HuRI)|32296183
ENSG00000086159|ENSG00000133027|(HuRI)|32296183
ENSG00000086159|ENSG00000133065|(HuRI)|32296183
ENSG00000086159|ENSG00000133678|(HuRI)|32296183
ENSG00000086159|ENSG00000133935|(HuRI)|32296183
ENSG00000086159|ENSG00000134531|(HuRI)|32296183
ENSG00000086159|ENSG00000135185|(HuRI)|32296183
ENSG00000086159|ENSG00000135211|(HuRI)|32296183
ENSG00000086159|ENSG00000135750|(HuRI)|32296183
ENSG00000086159|ENSG00000135823|(HuRI)|32296183
ENSG00000086159|ENSG00000136052|(HuRI)|32296183
ENSG00000086159|ENSG00000136732|(HuRI)|32296183
ENSG00000086159|ENSG00000136986|(HuRI)|32296183
ENSG00000086159|ENSG00000137404|(HuRI)|32296183
ENSG00000086159|ENSG00000137726|(HuRI)|32296183
ENSG00000086159|ENSG00000138028|(HuRI)|32296183
ENSG00000086159|ENSG00000138755|(HuRI)|32296183
ENSG00000086159|ENSG00000139190|(HuRI)|32296183
ENSG00000086159|ENSG00000139291|(HuRI)|32296183
ENSG00000086159|ENSG00000139514|(HuRI)|32296183
ENSG00000086159|ENSG00000140688|(HuRI)|32296183
ENSG00000086159|ENSG00000140931|(HuRI)|32296183
ENSG00000086159|ENSG00000142089|(HuRI)|32296183
ENSG00000086159|ENSG00000142227|(HuRI)|32296183
ENSG00000086159|ENSG00000143786|(HuRI)|32296183
ENSG00000086159|ENSG00000144040|(HuRI)|32296183
ENSG00000086159|ENSG00000144057|(HuRI)|32296183
ENSG00000086159|ENSG00000144063|(HuRI)|32296183
ENSG00000086159|ENSG00000144229|(HuRI)|32296183
ENSG00000086159|ENSG00000145244|(HuRI)|32296183
ENSG00000086159|ENSG00000145569|(HuRI)|32296183
ENSG00000086159|ENSG00000146416|(HuRI)|32296183
ENSG00000086159|ENSG00000146859|(HuRI)|32296183
ENSG00000086159|ENSG00000147155|(HuRI)|32296183
ENSG00000086159|ENSG00000147676|(HuRI)|32296183
ENSG00000086159|ENSG00000149021|(HuRI)|32296183
ENSG00000086159|ENSG00000150433|(HuRI)|32296183
ENSG00000086159|ENSG00000151327|(HuRI)|32296183
ENSG00000086159|ENSG00000151665|(HuRI)|32296183
ENSG00000086159|ENSG00000151778|(HuRI)|32296183
ENSG00000086159|ENSG00000152779|(HuRI)|32296183
ENSG00000086159|ENSG00000153551|(HuRI)|32296183
ENSG00000086159|ENSG00000156398|(HuRI)|32296183
ENSG00000086159|ENSG00000156738|(HuRI)|32296183
ENSG00000086159|ENSG00000157227|(HuRI)|32296183
ENSG00000086159|ENSG00000157593|(HuRI)|32296183
ENSG00000086159|ENSG00000158014|(HuRI)|32296183
ENSG00000086159|ENSG00000158874|(HuRI)|32296183
ENSG00000086159|ENSG00000159596|(HuRI)|32296183
ENSG00000086159|ENSG00000160055|(HuRI)|32296183
ENSG00000086159|ENSG00000160087|(HuRI)|32296183
ENSG00000086159|ENSG00000160131|(HuRI)|32296183
ENSG00000086159|ENSG00000160179|(HuRI)|32296183
ENSG00000086159|ENSG00000160216|(HuRI)|32296183
ENSG00000086159|ENSG00000160285|(HuRI)|32296183
ENSG00000086159|ENSG00000160318|(HuRI)|32296183
ENSG00000086159|ENSG00000160606|(HuRI)|32296183
ENSG00000086159|ENSG00000161558|(HuRI)|32296183
ENSG00000086159|ENSG00000161921|(HuRI)|32296183
ENSG00000086159|ENSG00000162144|(HuRI)|32296183
ENSG00000086159|ENSG00000162236|(HuRI)|32296183
ENSG00000086159|ENSG00000162366|(HuRI)|32296183
ENSG00000086159|ENSG00000163217|(HuRI)|32296183
ENSG00000086159|ENSG00000163933|(HuRI)|32296183
ENSG00000086159|ENSG00000164007|(HuRI)|32296183
ENSG00000086159|ENSG00000164082|(HuRI)|32296183
ENSG00000086159|ENSG00000164096|(HuRI)|32296183
ENSG00000086159|ENSG00000164124|(HuRI)|32296183
ENSG00000086159|ENSG00000164209|(HuRI)|32296183
ENSG00000086159|ENSG00000164414|(HuRI)|32296183
ENSG00000086159|ENSG00000164466|(HuRI)|32296183
ENSG00000086159|ENSG00000164756|(HuRI)|32296183
ENSG00000086159|ENSG00000164841|(HuRI)|32296183
ENSG00000086159|ENSG00000164983|(HuRI)|32296183
ENSG00000086159|ENSG00000165474|(HuRI)|32296183
ENSG00000086159|ENSG00000165775|(HuRI)|32296183
ENSG00000086159|ENSG00000165794|(HuRI)|32296183
ENSG00000086159|ENSG00000166002|(HuRI)|32296183
ENSG00000086159|ENSG00000166091|(HuRI)|32296183
ENSG00000086159|ENSG00000166292|(HuRI)|32296183
ENSG00000086159|ENSG00000166900|(HuRI)|32296183
ENSG00000086159|ENSG00000167371|(HuRI)|32296183
ENSG00000086159|ENSG00000167656|(HuRI)|32296183
ENSG00000086159|ENSG00000167700|(HuRI)|32296183
ENSG00000086159|ENSG00000168246|(HuRI)|32296183
ENSG00000086159|ENSG00000168394|(HuRI)|32296183
ENSG00000086159|ENSG00000168591|(HuRI)|32296183
ENSG00000086159|ENSG00000168899|(HuRI)|32296183
ENSG00000086159|ENSG00000168917|(HuRI)|32296183
ENSG00000086159|ENSG00000168958|(HuRI)|32296183
ENSG00000086159|ENSG00000169084|(HuRI)|32296183
ENSG00000086159|ENSG00000169410|(HuRI)|32296183
ENSG00000086159|ENSG00000169442|(HuRI)|32296183
ENSG00000086159|ENSG00000169605|(HuRI)|32296183
ENSG00000086159|ENSG00000169896|(HuRI)|32296183
ENSG00000086159|ENSG00000169964|(HuRI)|32296183
ENSG00000086159|ENSG00000170128|(HuRI)|32296183
ENSG00000086159|ENSG00000170271|(HuRI)|32296183
ENSG00000086159|ENSG00000170540|(HuRI)|32296183
ENSG00000086159|ENSG00000170545|(HuRI)|32296183
ENSG00000086159|ENSG00000171135|(HuRI)|32296183
ENSG00000086159|ENSG00000171517|(HuRI)|32296183
ENSG00000086159|ENSG00000171729|(HuRI)|32296183
ENSG00000086159|ENSG00000171840|(HuRI)|32296183
ENSG00000086159|ENSG00000171954|(HuRI)|32296183
ENSG00000086159|ENSG00000172005|(HuRI)|32296183
ENSG00000086159|ENSG00000172057|(HuRI)|32296183
ENSG00000086159|ENSG00000172058|(HuRI)|32296183
ENSG00000086159|ENSG00000172270|(HuRI)|32296183
ENSG00000086159|ENSG00000172375|(HuRI)|32296183
ENSG00000086159|ENSG00000172967|(HuRI)|32296183
ENSG00000086159|ENSG00000173250|(HuRI)|32296183
ENSG00000086159|ENSG00000173409|(HuRI)|32296183
ENSG00000086159|ENSG00000173535|(HuRI)|32296183
ENSG00000086159|ENSG00000174151|(HuRI)|32296183
ENSG00000086159|ENSG00000174165|(HuRI)|32296183
ENSG00000086159|ENSG00000174327|(HuRI)|32296183
ENSG00000086159|ENSG00000174567|(HuRI)|32296183
ENSG00000086159|ENSG00000174851|(HuRI)|32296183
ENSG00000086159|ENSG00000175514|(HuRI)|32296183
ENSG00000086159|ENSG00000175893|(HuRI)|32296183
ENSG00000086159|ENSG00000176410|(HuRI)|32296183
ENSG00000086159|ENSG00000176463|(HuRI)|32296183
ENSG00000086159|ENSG00000176797|(HuRI)|32296183
ENSG00000086159|ENSG00000177243|(HuRI)|32296183
ENSG00000086159|ENSG00000177519|(HuRI)|32296183
ENSG00000086159|ENSG00000177674|(HuRI)|32296183
ENSG00000086159|ENSG00000177917|(HuRI)|32296183
ENSG00000086159|ENSG00000178726|(HuRI)|32296183
ENSG00000086159|ENSG00000178776|(HuRI)|32296183
ENSG00000086159|ENSG00000178927|(HuRI)|32296183
ENSG00000086159|ENSG00000179029|(HuRI)|32296183
ENSG00000086159|ENSG00000180089|(HuRI)|32296183
ENSG00000086159|ENSG00000181092|(HuRI)|32296183
ENSG00000086159|ENSG00000181585|(HuRI)|32296183
ENSG00000086159|ENSG00000181704|(HuRI)|32296183
ENSG00000086159|ENSG00000182544|(HuRI)|32296183
ENSG00000086159|ENSG00000182600|(HuRI)|32296183
ENSG00000086159|ENSG00000182685|(HuRI)|32296183
ENSG00000086159|ENSG00000183160|(HuRI)|32296183
ENSG00000086159|ENSG00000183726|(HuRI)|32296183
ENSG00000086159|ENSG00000184210|(HuRI)|32296183
ENSG00000086159|ENSG00000184276|(HuRI)|32296183
ENSG00000086159|ENSG00000184349|(HuRI)|32296183
ENSG00000086159|ENSG00000184502|(HuRI)|32296183
ENSG00000086159|ENSG00000184601|(HuRI)|32296183
ENSG00000086159|ENSG00000185105|(HuRI)|32296183
ENSG00000086159|ENSG00000185883|(HuRI)|32296183
ENSG00000086159|ENSG00000186007|(HuRI)|32296183
ENSG00000086159|ENSG00000186106|(HuRI)|32296183
ENSG00000086159|ENSG00000186115|(HuRI)|32296183
ENSG00000086159|ENSG00000186480|(HuRI)|32296183
ENSG00000086159|ENSG00000186501|(HuRI)|32296183
ENSG00000086159|ENSG00000187010|(HuRI)|32296183
ENSG00000086159|ENSG00000187066|(HuRI)|32296183
ENSG00000086159|ENSG00000187546|(HuRI)|32296183
ENSG00000086159|ENSG00000187713|(HuRI)|32296183
ENSG00000086159|ENSG00000188001|(HuRI)|32296183
ENSG00000086159|ENSG00000188735|(HuRI)|32296183
ENSG00000086159|ENSG00000189068|(HuRI)|32296183
ENSG00000086159|ENSG00000189077|(HuRI)|32296183
ENSG00000086159|ENSG00000189143|(HuRI)|32296183
ENSG00000086159|ENSG00000196329|(HuRI)|32296183
ENSG00000086159|ENSG00000196376|(HuRI)|32296183
ENSG00000086159|ENSG00000196396|(HuRI)|32296183
ENSG00000086159|ENSG00000196715|(HuRI)|32296183
ENSG00000086159|ENSG00000197142|(HuRI)|32296183
ENSG00000086159|ENSG00000197753|(HuRI)|32296183
ENSG00000086159|ENSG00000198060|(HuRI)|32296183
ENSG00000086159|ENSG00000198133|(HuRI)|32296183
ENSG00000086159|ENSG00000198326|(HuRI)|32296183
ENSG00000086159|ENSG00000198466|(HuRI)|32296183
ENSG00000086159|ENSG00000198471|(HuRI)|32296183
ENSG00000086159|ENSG00000198794|(HuRI)|32296183
ENSG00000086159|ENSG00000198818|(HuRI)|32296183
ENSG00000086159|ENSG00000198937|(HuRI)|32296183
ENSG00000086159|ENSG00000203667|(HuRI)|32296183
ENSG00000086159|ENSG00000203857|(HuRI)|32296183
ENSG00000086159|ENSG00000203933|(HuRI)|32296183
ENSG00000086159|ENSG00000204386|(HuRI)|32296183
ENSG00000086159|ENSG00000204427|(HuRI)|32296183
ENSG00000086159|ENSG00000204979|(HuRI)|32296183
ENSG00000086159|ENSG00000205060|(HuRI)|32296183
ENSG00000086159|ENSG00000205279|(HuRI)|32296183
ENSG00000086159|ENSG00000205572|(HuRI)|32296183
ENSG00000086159|ENSG00000205808|(HuRI)|32296183
ENSG00000086159|ENSG00000211456|(HuRI)|32296183
ENSG00000086159|ENSG00000213064|(HuRI)|32296183
ENSG00000086159|ENSG00000213203|(HuRI)|32296183
ENSG00000086159|ENSG00000213463|(HuRI)|32296183
ENSG00000086159|ENSG00000213593|(HuRI)|32296183
ENSG00000086159|ENSG00000213625|(HuRI)|32296183
ENSG00000086159|ENSG00000213689|(HuRI)|32296183
ENSG00000086159|ENSG00000213699|(HuRI)|32296183
ENSG00000086159|ENSG00000214736|(HuRI)|32296183
ENSG00000086159|ENSG00000215712|(HuRI)|32296183
ENSG00000086159|ENSG00000215717|(HuRI)|32296183
ENSG00000086159|ENSG00000220205|(HuRI)|32296183
ENSG00000086159|ENSG00000227500|(HuRI)|32296183
ENSG00000086159|ENSG00000231887|(HuRI)|32296183
ENSG00000086159|ENSG00000235169|(HuRI)|32296183
ENSG00000086159|ENSG00000240045|(HuRI)|32296183
ENSG00000086159|ENSG00000240583|(HuRI)|32296183
ENSG00000086159|ENSG00000243279|(HuRI)|32296183
ENSG00000086159|ENSG00000244045|(HuRI)|32296183
ENSG00000086159|ENSG00000251655|(HuRI)|32296183
